,sound,points,image_name,Metadata_files
1146,mooring,"[[1325.4117647058822, 836.6470588235294], [1385.705882352941, 927.8235294117646]]",20190119T143004-File-20.png,20190119T143004-File-20Metadata
1149,mooring,"[[1627.6176470588234, 874.1470588235293], [1669.5294117647059, 936.6470588235293]]",20190119T233004-File-12.png,20190119T233004-File-12Metadata
1150,mooring,"[[613.8095238095239, 791.047619047619], [685.2380952380953, 943.4285714285716]]",20190120T053004-File-9.png,20190120T053004-File-9Metadata
1151,mooring,"[[565.8529411764705, 850.6176470588234], [598.2058823529411, 777.0882352941176]]",20190120T083004-File-16.png,20190120T083004-File-16Metadata
1152,mooring,"[[682.7647058823529, 801.3529411764705], [718.7941176470588, 846.9411764705882]]",20190120T083004-File-16.png,20190120T083004-File-16Metadata
1153,mooring,"[[813.6470588235294, 844.735294117647], [859.235294117647, 795.470588235294]]",20190120T083004-File-16.png,20190120T083004-File-16Metadata
1154,humpback,"[[986.4411764705882, 632.235294117647], [1038.6470588235293, 535.9117647058823]]",20190120T083004-File-16.png,20190120T083004-File-16Metadata
1155,humpback,"[[1234.970588235294, 685.1764705882352], [1263.8095238095239, 755.3333333333334]]",20190120T083004-File-16.png,20190120T083004-File-16Metadata
1156,mooring,"[[1354.8235294117646, 785.9117647058823], [1400.4117647058822, 839.5882352941176]]",20190120T083004-File-16.png,20190120T083004-File-16Metadata
1157,mooring,"[[1496.7352941176468, 798.4117647058823], [1533.5, 854.2941176470588]]",20190120T083004-File-16.png,20190120T083004-File-16Metadata
1158,mooring,"[[1622.470588235294, 816.0588235294117], [1662.1764705882351, 869.7352941176471]]",20190120T083004-File-16.png,20190120T083004-File-16Metadata
1159,humpback,"[[1920.9999999999998, 555.0294117647059], [1969.5294117647056, 616.7941176470588]]",20190120T083004-File-16.png,20190120T083004-File-16Metadata
1160,humpback,"[[2021.7352941176468, 541.7941176470588], [2062.176470588235, 603.5588235294117]]",20190120T083004-File-16.png,20190120T083004-File-16Metadata
1161,humpback,"[[2141.5882352941176, 744.735294117647], [2169.529411764706, 681.4999999999999]]",20190120T083004-File-16.png,20190120T083004-File-16Metadata
1162,humpback,"[[371.72289156626505, 610.867469879518], [436.78313253012044, 493.9999999999999]]",20190121T053004-File-23.png,20190121T053004-File-23Metadata
1163,humpback,"[[871.7228915662649, 601.2289156626505], [916.301204819277, 481.95180722891564]]",20190121T053004-File-23.png,20190121T053004-File-23Metadata
1164,humpback,"[[1013.8915662650602, 608.4578313253012], [1072.9277108433735, 489.18072289156623]]",20190121T053004-File-23.png,20190121T053004-File-23Metadata
1165,humpback,"[[1744.0120481927709, 584.3614457831325], [1800.6385542168673, 498.81927710843365]]",20190121T053004-File-23.png,20190121T053004-File-23Metadata
1166,humpback,"[[1775.3373493975903, 606.0481927710842], [1842.8072289156626, 515.6867469879518]]",20190121T053004-File-23.png,20190121T053004-File-23Metadata
1167,fish,"[[497.14285714285717, 336.28571428571433], [813.8095238095239, 557.7142857142858]]",20190121T053004-File-23.png,20190121T053004-File-23Metadata
1168,humpback,"[[696.735294117647, 647.6764705882352], [733.5, 484.4411764705882]]",20190121T053004-File-4.png,20190121T053004-File-4Metadata
1169,humpback,"[[1400.4117647058822, 502.82352941176464], [1466.5882352941176, 632.970588235294]]",20190121T053004-File-4.png,20190121T053004-File-4Metadata
1170,humpback,"[[1980.5588235294117, 519.0], [2036.441176470588, 632.970588235294]]",20190121T053004-File-4.png,20190121T053004-File-4Metadata
1171,humpback,"[[824.6764705882352, 514.5882352941176], [931.2941176470588, 660.1764705882352]]",20190121T083004-File-28.png,20190121T083004-File-28Metadata
1172,humpback,"[[979.8235294117646, 548.4117647058823], [1025.4117647058822, 488.8529411764705]]",20190121T083004-File-28.png,20190121T083004-File-28Metadata
1173,humpback,"[[1013.6470588235294, 788.8529411764705], [1046.735294117647, 717.5294117647059]]",20190121T083004-File-28.png,20190121T083004-File-28Metadata
1174,humpback,"[[1162.1764705882351, 733.7058823529411], [1207.764705882353, 652.8235294117646]]",20190121T083004-File-28.png,20190121T083004-File-28Metadata
1175,humpback,"[[1493.0588235294117, 529.2941176470588], [1552.6176470588234, 654.2941176470588]]",20190121T083004-File-28.png,20190121T083004-File-28Metadata
1176,humpback,"[[1649.6764705882351, 824.8823529411764], [1701.1470588235293, 743.2647058823529]]",20190121T083004-File-28.png,20190121T083004-File-28Metadata
1177,mooring,"[[1782.0294117647059, 880.0294117647059], [1820.9999999999998, 811.6470588235294]]",20190121T083004-File-28.png,20190121T083004-File-28Metadata
1178,humpback,"[[1928.3529411764705, 711.6470588235294], [1981.2941176470588, 650.6176470588234]]",20190121T083004-File-28.png,20190121T083004-File-28Metadata
1179,mooring,"[[1875.4117647058822, 931.5], [1915.8529411764705, 846.9411764705882]]",20190121T083004-File-28.png,20190121T083004-File-28Metadata
1180,humpback,"[[382.7647058823529, 585.1764705882352], [440.1176470588235, 671.9411764705882]]",20190121T113004-File-4.png,20190121T113004-File-4Metadata
1181,humpback,"[[1096.0, 529.2941176470588], [1165.8529411764705, 605.0294117647059]]",20190121T113004-File-4.png,20190121T113004-File-4Metadata
1182,humpback,"[[1937.1764705882351, 630.0294117647059], [1993.7941176470588, 453.5588235294117]]",20190121T113004-File-4.png,20190121T113004-File-4Metadata
1183,fish,"[[737.6190476190476, 607.7142857142858], [1075.7142857142858, 91.04761904761904]]",20190121T113004-File-4.png,20190121T113004-File-4Metadata
1184,flow noise,"[[1459.047619047619, 1012.4761904761906], [1544.7619047619048, 1057.7142857142858]]",20190121T113004-File-4.png,20190121T113004-File-4Metadata
1185,humpback,"[[550.0361445783132, 608.4578313253012], [605.4578313253012, 513.2771084337348]]",20190121T130004-File-28.png,20190121T130004-File-28Metadata
1186,humpback,"[[1454.855421686747, 581.9518072289156], [1510.2771084337348, 512.0722891566264]]",20190121T130004-File-28.png,20190121T130004-File-28Metadata
1187,humpback,"[[1640.3975903614457, 747.012048192771], [1689.7951807228915, 695.2048192771084]]",20190121T130004-File-28.png,20190121T130004-File-28Metadata
1188,humpback,"[[740.3975903614457, 754.2409638554216], [793.4096385542168, 702.433734939759]]",20190121T130004-File-28.png,20190121T130004-File-28Metadata
1189,humpback,"[[498.22891566265054, 628.9397590361446], [568.1084337349397, 550.6265060240963]]",20190121T190004-File-8.png,20190121T190004-File-8Metadata
1190,humpback,"[[640.3975903614457, 686.7710843373493], [574.1325301204819, 410.867469879518]]",20190121T190004-File-8.png,20190121T190004-File-8Metadata
1191,humpback,"[[327.14457831325296, 780.7469879518071], [350.0361445783132, 840.9879518072289]]",20190121T190004-File-8.png,20190121T190004-File-8Metadata
1192,humpback,"[[317.5060240963855, 906.0481927710841], [354.855421686747, 977.1325301204818]]",20190121T190004-File-8.png,20190121T190004-File-8Metadata
1193,humpback,"[[378.95180722891564, 871.1084337349396], [456.0602409638554, 789.1807228915662]]",20190121T190004-File-8.png,20190121T190004-File-8Metadata
1194,humpback,"[[368.10843373493975, 920.5060240963855], [453.6506024096385, 973.5180722891566]]",20190121T190004-File-8.png,20190121T190004-File-8Metadata
1195,humpback,"[[527.144578313253, 915.6867469879517], [599.433734939759, 983.1566265060239]]",20190121T190004-File-8.png,20190121T190004-File-8Metadata
1196,humpback,"[[678.9518072289156, 743.3975903614457], [763.2891566265059, 651.8313253012047]]",20190121T190004-File-8.png,20190121T190004-File-8Metadata
1197,humpback,"[[830.7590361445782, 966.2891566265059], [892.2048192771084, 748.2168674698794]]",20190121T190004-File-8.png,20190121T190004-File-8Metadata
1198,humpback,"[[972.9277108433735, 784.3614457831325], [1029.55421686747, 866.2891566265059]]",20190121T190004-File-8.png,20190121T190004-File-8Metadata
1199,humpback,"[[966.9036144578313, 966.2891566265059], [1017.5060240963855, 919.301204819277]]",20190121T190004-File-8.png,20190121T190004-File-8Metadata
1200,humpback,"[[1047.6265060240962, 912.0722891566263], [1084.9759036144578, 967.4939759036145]]",20190121T190004-File-8.png,20190121T190004-File-8Metadata
1201,humpback,"[[1058.4698795180723, 792.7951807228915], [1080.156626506024, 851.8313253012047]]",20190121T190004-File-8.png,20190121T190004-File-8Metadata
1202,humpback,"[[1116.301204819277, 875.9277108433735], [1188.590361445783, 792.7951807228915]]",20190121T190004-File-8.png,20190121T190004-File-8Metadata
1203,humpback,"[[1121.1204819277107, 985.5662650602408], [1182.5662650602408, 921.7108433734938]]",20190121T190004-File-8.png,20190121T190004-File-8Metadata
1204,humpback,"[[1407.867469879518, 698.8192771084337], [1462.0843373493974, 543.3975903614457]]",20190121T190004-File-8.png,20190121T190004-File-8Metadata
1205,humpback,"[[1533.168674698795, 701.2289156626505], [1472.9277108433735, 445.80722891566256]]",20190121T190004-File-8.png,20190121T190004-File-8Metadata
1206,humpback,"[[1304.2530120481927, 771.1084337349397], [1360.879518072289, 865.0843373493974]]",20190121T190004-File-8.png,20190121T190004-File-8Metadata
1207,humpback,"[[1297.024096385542, 907.2530120481927], [1351.2409638554216, 963.8795180722891]]",20190121T190004-File-8.png,20190121T190004-File-8Metadata
1208,humpback,"[[1582.5662650602408, 747.012048192771], [1657.2650602409637, 647.012048192771]]",20190121T190004-File-8.png,20190121T190004-File-8Metadata
1209,humpback,"[[1205.4578313253012, 912.0722891566263], [1252.44578313253, 972.3132530120481]]",20190121T190004-File-8.png,20190121T190004-File-8Metadata
1210,humpback,"[[1719.9156626506024, 662.6746987951807], [1841.602409638554, 889.1807228915661]]",20190121T190004-File-8.png,20190121T190004-File-8Metadata
1211,humpback,"[[1844.0120481927709, 828.9397590361446], [1876.5421686746986, 732.5542168674698]]",20190121T190004-File-8.png,20190121T190004-File-8Metadata
1212,humpback,"[[1909.047619047619, 529.1428571428572], [1974.1325301204818, 872.3132530120481]]",20190121T190004-File-8.png,20190121T190004-File-8Metadata
1213,humpback,"[[1975.3373493975903, 749.4216867469879], [2033.168674698795, 927.734939759036]]",20190121T190004-File-8.png,20190121T190004-File-8Metadata
1214,humpback,"[[2042.8072289156626, 880.7469879518071], [2063.2891566265057, 748.2168674698794]]",20190121T190004-File-8.png,20190121T190004-File-8Metadata
1216,humpback,"[[495.99999999999994, 627.8235294117646], [576.8823529411765, 418.2647058823529]]",20190122T040004-File-28.png,20190122T040004-File-28Metadata
1217,humpback,"[[491.5882352941176, 788.8529411764705], [558.5, 857.970588235294]]",20190122T040004-File-28.png,20190122T040004-File-28Metadata
1218,humpback,"[[657.7647058823529, 607.970588235294], [793.7941176470588, 846.2058823529411]]",20190122T040004-File-28.png,20190122T040004-File-28Metadata
1219,humpback,"[[842.3235294117646, 599.8823529411765], [976.1470588235294, 938.8529411764705]]",20190122T040004-File-28.png,20190122T040004-File-28Metadata
1220,humpback,"[[1102.6176470588234, 243.26470588235293], [1125.4117647058822, 275.6176470588235]]",20190122T040004-File-28.png,20190122T040004-File-28Metadata
1221,humpback,"[[1276.1470588235293, 148.41176470588232], [1314.3823529411764, 94.73529411764704]]",20190122T040004-File-28.png,20190122T040004-File-28Metadata
1222,humpback,"[[1820.9999999999998, 293.99999999999994], [2005.5588235294117, 381.5]]",20190122T040004-File-28.png,20190122T040004-File-28Metadata
1223,humpback,"[[1267.3235294117646, 619.735294117647], [1332.764705882353, 427.08823529411757]]",20190122T040004-File-28.png,20190122T040004-File-28Metadata
1224,humpback,"[[1432.0294117647059, 679.2941176470588], [1576.8823529411764, 862.3823529411764]]",20190122T040004-File-28.png,20190122T040004-File-28Metadata
1225,humpback,"[[2059.235294117647, 641.7941176470588], [2126.882352941176, 444.7352941176471]]",20190122T040004-File-28.png,20190122T040004-File-28Metadata
1226,humpback,"[[2055.5588235294117, 864.5882352941176], [2103.3529411764703, 794.735294117647]]",20190122T040004-File-28.png,20190122T040004-File-28Metadata
1227,humpback,"[[1627.6176470588234, 706.4999999999999], [1729.0882352941176, 957.9705882352941]]",20190122T040004-File-28.png,20190122T040004-File-28Metadata
1228,humpback,"[[1733.4999999999998, 686.6470588235294], [1772.470588235294, 858.7058823529411]]",20190122T040004-File-28.png,20190122T040004-File-28Metadata
1229,fish,"[[1757.2650602409637, 94.0], [1925.9397590361443, 960.2650602409637]]",20190122T053004-File-17.png,20190122T053004-File-17Metadata
1231,humpback,"[[363.289156626506, 619.301204819277], [429.55421686746985, 447.012048192771]]",20190122T100004-File-18.png,20190122T100004-File-18Metadata
1232,humpback,"[[466.9036144578313, 607.2530120481927], [535.578313253012, 510.867469879518]]",20190122T100004-File-18.png,20190122T100004-File-18Metadata
1233,humpback,"[[1284.9759036144578, 614.4819277108433], [1348.8313253012047, 524.1204819277108]]",20190122T100004-File-18.png,20190122T100004-File-18Metadata
1234,humpback,"[[2125.9397590361446, 639.7831325301204], [2171.722891566265, 537.3734939759036]]",20190122T100004-File-18.png,20190122T100004-File-18Metadata
1235,humpback,"[[534.2352941176471, 346.9411764705882], [597.470588235294, 422.67647058823525]]",20190122T113004-File-1.png,20190122T113004-File-1Metadata
1236,humpback,"[[659.970588235294, 629.2941176470588], [718.7941176470588, 460.17647058823525]]",20190122T113004-File-1.png,20190122T113004-File-1Metadata
1237,humpback,"[[1147.4705882352941, 326.35294117647055], [1207.0294117647059, 413.11764705882354]]",20190122T113004-File-1.png,20190122T113004-File-1Metadata
1238,humpback,"[[1257.764705882353, 616.7941176470588], [1323.205882352941, 392.52941176470586]]",20190122T113004-File-1.png,20190122T113004-File-1Metadata
1239,humpback,"[[826.1470588235294, 594.735294117647], [861.4411764705882, 503.5588235294117]]",20190122T113004-File-1.png,20190122T113004-File-1Metadata
1240,humpback,"[[849.5238095238095, 657.7142857142858], [987.1764705882352, 900.6176470588234]]",20190122T113004-File-1.png,20190122T113004-File-1Metadata
1241,humpback,"[[1513.6470588235293, 825.6176470588234], [1564.3823529411764, 670.470588235294]]",20190122T113004-File-1.png,20190122T113004-File-1Metadata
1242,humpback,"[[1682.0294117647059, 668.9999999999999], [1725.4117647058822, 825.6176470588234]]",20190122T113004-File-1.png,20190122T113004-File-1Metadata
1243,humpback,"[[1629.8235294117646, 863.1176470588234], [1690.8529411764705, 925.6176470588234]]",20190122T113004-File-1.png,20190122T113004-File-1Metadata
1244,humpback,"[[1961.441176470588, 699.1470588235294], [2008.4999999999998, 616.0588235294117]]",20190122T113004-File-1.png,20190122T113004-File-1Metadata
1245,humpback,"[[1456.2941176470588, 761.6470588235294], [1517.3235294117646, 907.9705882352941]]",20190122T113004-File-1.png,20190122T113004-File-1Metadata
1246,humpback,"[[311.6216216216216, 612.2162162162163], [356.2162162162162, 504.1081081081081]]",20190122T113004-File-20.png,20190122T113004-File-20Metadata
1247,humpback,"[[430.5405405405405, 802.7567567567567], [490.0, 691.9459459459459]]",20190122T113004-File-20.png,20190122T113004-File-20Metadata
1248,humpback,"[[426.4864864864865, 520.3243243243244], [484.5945945945946, 577.081081081081]]",20190122T113004-File-20.png,20190122T113004-File-20Metadata
1249,humpback,"[[1068.3783783783783, 624.3783783783784], [1184.5945945945946, 544.6486486486486]]",20190122T113004-File-20.png,20190122T113004-File-20Metadata
1250,humpback,"[[1261.6216216216217, 790.5945945945946], [1325.1351351351352, 697.3513513513514]]",20190122T113004-File-20.png,20190122T113004-File-20Metadata
1251,humpback,"[[1200.8108108108108, 531.1351351351351], [1271.081081081081, 573.0270270270271]]",20190122T113004-File-20.png,20190122T113004-File-20Metadata
1252,humpback,"[[1877.837837837838, 537.8918918918919], [1984.5945945945946, 612.2162162162163]]",20190122T113004-File-20.png,20190122T113004-File-20Metadata
1253,humpback,"[[2062.972972972973, 801.4054054054054], [2119.7297297297296, 693.2972972972973]]",20190122T113004-File-20.png,20190122T113004-File-20Metadata
1254,humpback,"[[1984.5945945945946, 614.918918918919], [2034.5945945945946, 537.8918918918919]]",20190122T113004-File-20.png,20190122T113004-File-20Metadata
1255,humpback,"[[376.1470588235294, 629.2941176470588], [452.6176470588235, 369.0]]",20190122T130004-File-24.png,20190122T130004-File-24Metadata
1256,humpback,"[[480.5588235294117, 688.1176470588234], [551.8823529411765, 538.8529411764705]]",20190122T130004-File-24.png,20190122T130004-File-24Metadata
1257,humpback,"[[690.8529411764705, 888.1176470588234], [549.6764705882352, 629.2941176470588]]",20190122T130004-File-24.png,20190122T130004-File-24Metadata
1258,humpback,"[[1146.735294117647, 627.8235294117646], [1226.1470588235293, 400.61764705882354]]",20190122T130004-File-24.png,20190122T130004-File-24Metadata
1259,humpback,"[[1140.8529411764705, 851.3529411764705], [1196.0, 795.470588235294]]",20190122T130004-File-24.png,20190122T130004-File-24Metadata
1260,humpback,"[[746.0, 660.1764705882352], [891.5882352941176, 941.7941176470588]]",20190122T130004-File-24.png,20190122T130004-File-24Metadata
1261,humpback,"[[1337.1764705882351, 645.470588235294], [1448.941176470588, 882.9705882352941]]",20190122T130004-File-24.png,20190122T130004-File-24Metadata
1262,humpback,"[[1482.0294117647059, 763.8529411764705], [1628.3529411764705, 950.6176470588234]]",20190122T130004-File-24.png,20190122T130004-File-24Metadata
1263,humpback,"[[506.6626506024096, 473.5180722891565], [618.710843373494, 610.867469879518]]",20190122T130004-File-3.png,20190122T130004-File-3Metadata
1264,humpback,"[[707.867469879518, 796.4096385542168], [752.4457831325301, 675.9277108433735]]",20190122T130004-File-3.png,20190122T130004-File-3Metadata
1265,humpback,"[[1289.7951807228915, 521.710843373494], [1400.6385542168673, 613.2771084337348]]",20190122T130004-File-3.png,20190122T130004-File-3Metadata
1266,humpback,"[[1300.6385542168673, 787.9759036144577], [1387.3855421686746, 843.3975903614457]]",20190122T130004-File-3.png,20190122T130004-File-3Metadata
1267,humpback,"[[1480.156626506024, 812.0722891566264], [1531.9638554216865, 707.2530120481927]]",20190122T130004-File-3.png,20190122T130004-File-3Metadata
1268,humpback,"[[2017.5060240963853, 504.84337349397583], [2128.349397590361, 613.2771084337348]]",20190122T130004-File-3.png,20190122T130004-File-3Metadata
1269,humpback,"[[2040.3975903614455, 797.6144578313252], [2105.457831325301, 840.9879518072289]]",20190122T130004-File-3.png,20190122T130004-File-3Metadata
1270,humpback,"[[512.6867469879518, 790.3855421686746], [598.2289156626506, 851.8313253012047]]",20190122T130004-File-3.png,20190122T130004-File-3Metadata
1271,humpback,"[[957.7647058823529, 569.0], [1014.3823529411764, 478.5588235294117]]",20190122T143004-File-16.png,20190122T143004-File-16Metadata
1272,humpback,"[[1739.3823529411764, 566.0588235294117], [1805.5588235294117, 513.1176470588235]]",20190122T143004-File-16.png,20190122T143004-File-16Metadata
1273,humpback,"[[408.49999999999994, 524.1470588235294], [454.0882352941176, 612.3823529411765]]",20190122T160004-File-26.png,20190122T160004-File-26Metadata
1274,humpback,"[[981.2941176470588, 757.235294117647], [1039.3823529411764, 687.3823529411765]]",20190122T160004-File-26.png,20190122T160004-File-26Metadata
1275,humpback,"[[792.3235294117646, 433.7058823529411], [919.5294117647059, 633.7058823529411]]",20190122T160004-File-26.png,20190122T160004-File-26Metadata
1276,humpback,"[[932.7647058823529, 577.0882352941176], [974.6764705882352, 503.5588235294117]]",20190122T160004-File-26.png,20190122T160004-File-26Metadata
1277,humpback,"[[996.735294117647, 496.9411764705882], [1040.8529411764705, 593.2647058823529]]",20190122T160004-File-26.png,20190122T160004-File-26Metadata
1278,humpback,"[[1108.5, 536.6470588235294], [1155.5588235294117, 615.3235294117646]]",20190122T160004-File-26.png,20190122T160004-File-26Metadata
1279,humpback,"[[1565.8529411764705, 610.9117647058823], [1621.7352941176468, 496.9411764705882]]",20190122T160004-File-26.png,20190122T160004-File-26Metadata
1280,humpback,"[[1625.4117647058822, 466.0588235294117], [1684.970588235294, 625.6176470588234]]",20190122T160004-File-26.png,20190122T160004-File-26Metadata
1281,humpback,"[[1691.5882352941176, 482.23529411764696], [1766.5882352941176, 557.970588235294]]",20190122T160004-File-26.png,20190122T160004-File-26Metadata
1282,humpback,"[[1834.970588235294, 526.3529411764705], [1890.1176470588234, 594.735294117647]]",20190122T160004-File-26.png,20190122T160004-File-26Metadata
1283,humpback,"[[1737.9117647058822, 772.6764705882352], [1809.970588235294, 632.970588235294]]",20190122T160004-File-26.png,20190122T160004-File-26Metadata
1284,mooring,"[[604.0882352941176, 697.6764705882352], [656.2941176470588, 768.2647058823529]]",20190122T190004-File-2.png,20190122T190004-File-2Metadata
1285,humpback,"[[571.722891566265, 547.012048192771], [629.5542168674698, 621.710843373494]]",20190122T203004-File-14.png,20190122T203004-File-14Metadata
1286,humpback,"[[628.3493975903614, 506.04819277108425], [706.6626506024096, 620.5060240963854]]",20190122T203004-File-14.png,20190122T203004-File-14Metadata
1287,humpback,"[[769.3132530120481, 765.0843373493975], [844.012048192771, 661.4698795180722]]",20190122T203004-File-14.png,20190122T203004-File-14Metadata
1288,humpback,"[[944.012048192771, 844.602409638554], [983.7710843373493, 765.0843373493975]]",20190122T203004-File-14.png,20190122T203004-File-14Metadata
1289,humpback,"[[1072.9277108433735, 853.0361445783133], [1116.301204819277, 798.8192771084337]]",20190122T203004-File-14.png,20190122T203004-File-14Metadata
1290,humpback,"[[1584.9759036144576, 472.3132530120481], [1729.5542168674697, 602.433734939759]]",20190122T203004-File-14.png,20190122T203004-File-14Metadata
1291,humpback,"[[1789.7951807228915, 749.4216867469879], [1870.5180722891564, 614.4819277108433]]",20190122T203004-File-14.png,20190122T203004-File-14Metadata
1292,humpback,"[[412.17647058823525, 636.6470588235294], [451.1470588235294, 374.88235294117646]]",20190122T220004-File-10.png,20190122T220004-File-10Metadata
1293,humpback,"[[544.5294117647059, 645.470588235294], [571.0, 338.85294117647055]]",20190122T220004-File-10.png,20190122T220004-File-10Metadata
1294,humpback,"[[662.9117647058823, 643.2647058823529], [698.2058823529411, 344.735294117647]]",20190122T220004-File-10.png,20190122T220004-File-10Metadata
1295,humpback,"[[806.2941176470588, 637.3823529411765], [837.9117647058823, 373.4117647058823]]",20190122T220004-File-10.png,20190122T220004-File-10Metadata
1296,humpback,"[[982.7647058823528, 643.2647058823529], [1011.4411764705882, 374.88235294117646]]",20190122T220004-File-10.png,20190122T220004-File-10Metadata
1297,humpback,"[[1165.8529411764705, 649.1470588235294], [1197.4705882352941, 382.2352941176471]]",20190122T220004-File-10.png,20190122T220004-File-10Metadata
1298,humpback,"[[1309.235294117647, 696.9411764705882], [1334.235294117647, 387.38235294117646]]",20190122T220004-File-10.png,20190122T220004-File-10Metadata
1299,humpback,"[[1429.0882352941176, 639.5882352941176], [1461.441176470588, 346.9411764705882]]",20190122T220004-File-10.png,20190122T220004-File-10Metadata
1300,humpback,"[[1571.0, 666.0588235294117], [1600.4117647058822, 392.52941176470586]]",20190122T220004-File-10.png,20190122T220004-File-10Metadata
1301,humpback,"[[1707.764705882353, 674.1470588235294], [1736.441176470588, 380.02941176470586]]",20190122T220004-File-10.png,20190122T220004-File-10Metadata
1302,humpback,"[[1843.7941176470588, 567.5294117647059], [1870.2647058823527, 372.67647058823525]]",20190122T220004-File-10.png,20190122T220004-File-10Metadata
1303,humpback,"[[2010.705882352941, 618.2647058823529], [2057.7647058823527, 352.8235294117647]]",20190122T220004-File-10.png,20190122T220004-File-10Metadata
1304,mooring,"[[749.5238095238095, 802.952380952381], [828.0952380952381, 919.6190476190477]]",20190122T220004-File-10.png,20190122T220004-File-10Metadata
1305,mooring,"[[928.0952380952381, 869.6190476190477], [997.1428571428572, 948.1904761904761]]",20190122T220004-File-10.png,20190122T220004-File-10Metadata
1306,mooring,"[[856.6666666666667, 852.952380952381], [913.8095238095239, 948.1904761904761]]",20190122T220004-File-10.png,20190122T220004-File-10Metadata
1307,humpback,"[[357.7647058823529, 472.67647058823525], [399.67647058823525, 588.8529411764705]]",20190123T010004-File-22.png,20190123T010004-File-22Metadata
1308,humpback,"[[490.85294117647055, 467.52941176470586], [531.2941176470588, 559.4411764705882]]",20190123T010004-File-22.png,20190123T010004-File-22Metadata
1309,humpback,"[[656.2941176470588, 296.9411764705882], [684.970588235294, 677.8235294117646]]",20190123T010004-File-22.png,20190123T010004-File-22Metadata
1310,humpback,"[[794.5294117647059, 467.52941176470586], [832.0294117647059, 586.6470588235294]]",20190123T010004-File-22.png,20190123T010004-File-22Metadata
1311,humpback,"[[932.0294117647059, 466.0588235294117], [965.8529411764705, 567.5294117647059]]",20190123T010004-File-22.png,20190123T010004-File-22Metadata
1312,humpback,"[[1077.6176470588234, 492.52941176470586], [1119.5294117647059, 560.1764705882352]]",20190123T010004-File-22.png,20190123T010004-File-22Metadata
1313,humpback,"[[1217.3235294117646, 477.82352941176464], [1252.6176470588234, 585.1764705882352]]",20190123T010004-File-22.png,20190123T010004-File-22Metadata
1314,humpback,"[[1382.764705882353, 469.73529411764696], [1413.6470588235293, 594.735294117647]]",20190123T010004-File-22.png,20190123T010004-File-22Metadata
1315,humpback,"[[1538.6470588235293, 470.47058823529403], [1573.941176470588, 567.5294117647059]]",20190123T010004-File-22.png,20190123T010004-File-22Metadata
1316,humpback,"[[1641.5882352941176, 480.7647058823529], [1653.3529411764705, 546.2058823529411]]",20190123T010004-File-22.png,20190123T010004-File-22Metadata
1317,humpback,"[[1905.5588235294117, 688.1176470588234], [1943.0588235294117, 738.1176470588234]]",20190123T010004-File-22.png,20190123T010004-File-22Metadata
1318,humpback,"[[1768.7941176470588, 466.0588235294117], [1812.9117647058822, 593.2647058823529]]",20190123T010004-File-22.png,20190123T010004-File-22Metadata
1319,humpback,"[[445.4054054054054, 735.1891891891892], [514.3243243243244, 601.4054054054054]]",20190123T023004-File-2.png,20190123T023004-File-2Metadata
1320,humpback,"[[606.2162162162163, 817.6216216216217], [649.4594594594595, 662.2162162162163]]",20190123T023004-File-2.png,20190123T023004-File-2Metadata
1321,humpback,"[[733.2432432432432, 851.4054054054054], [783.2432432432432, 655.4594594594595]]",20190123T023004-File-2.png,20190123T023004-File-2Metadata
1322,humpback,"[[857.5675675675676, 908.1621621621621], [903.5135135135135, 664.918918918919]]",20190123T023004-File-2.png,20190123T023004-File-2Metadata
1323,humpback,"[[992.7027027027027, 940.5945945945946], [1035.945945945946, 656.8108108108108]]",20190123T023004-File-2.png,20190123T023004-File-2Metadata
1324,humpback,"[[1114.3243243243244, 963.5675675675675], [1169.7297297297298, 658.1621621621622]]",20190123T023004-File-2.png,20190123T023004-File-2Metadata
1325,humpback,"[[1184.5945945945946, 967.6216216216217], [1212.972972972973, 877.081081081081]]",20190123T023004-File-2.png,20190123T023004-File-2Metadata
1326,humpback,"[[1481.8918918918919, 760.8648648648648], [1567.027027027027, 651.4054054054054]]",20190123T023004-File-2.png,20190123T023004-File-2Metadata
1327,humpback,"[[1645.4054054054054, 974.3783783783783], [1698.1081081081081, 710.8648648648649]]",20190123T023004-File-2.png,20190123T023004-File-2Metadata
1328,humpback,"[[1780.5405405405406, 954.1081081081081], [1833.2432432432433, 658.1621621621622]]",20190123T023004-File-2.png,20190123T023004-File-2Metadata
1329,humpback,"[[1930.5405405405406, 967.6216216216217], [1972.4324324324325, 662.2162162162163]]",20190123T023004-File-2.png,20190123T023004-File-2Metadata
1330,humpback,"[[2083.2432432432433, 959.5135135135135], [2123.7837837837837, 666.2702702702703]]",20190123T023004-File-2.png,20190123T023004-File-2Metadata
1331,humpback,"[[1288.6486486486488, 539.2432432432432], [1349.4594594594594, 601.4054054054054]]",20190123T023004-File-2.png,20190123T023004-File-2Metadata
1332,humpback,"[[382.56626506024094, 783.156626506024], [448.8313253012048, 671.1084337349397]]",20190123T040004-File-3.png,20190123T040004-File-3Metadata
1333,humpback,"[[923.5301204819276, 304.84337349397583], [1092.2048192771083, 438.57831325301197]]",20190123T040004-File-3.png,20190123T040004-File-3Metadata
1334,humpback,"[[1158.4698795180723, 440.9879518072289], [1195.8192771084337, 392.7951807228915]]",20190123T040004-File-3.png,20190123T040004-File-3Metadata
