sound,image_name,time_in_wav_start_sec,time_in_wav_stop_sec
humpback,20190124T173004-File-18.png,1093.1728776746038,1095.926768519542
humpback,20190124T173004-File-18.png,1092.5134917321893,1096.89643479166
humpback,20190124T173004-File-18.png,1103.1799816926664,1104.14968015822
humpback,20190124T173004-File-18.png,1106.2053919711718,1109.0368689952536
humpback,20190124T173004-File-18.png,1112.217419438611,1115.0876895522645
humpback,20190124T173004-File-18.png,1111.63561967534,1115.863422569959
humpback,20190124T173004-File-18.png,1116.5616016019453,1118.0743067411981
humpback,20190124T173004-File-18.png,1118.4621732500455,1120.90578376528
humpback,20190124T173004-File-18.png,1116.173735093098,1118.4233801604735
humpback,20190124T173004-File-18.png,1118.4233801604735,1120.5954712421408
humpback,20190124T173004-File-18.png,1121.3712042598354,1123.0002886678035
humpback,20190124T173004-File-18.png,1123.2718081013707,1125.094793570327
humpback,20190124T173004-File-18.png,1126.025698946309,1127.1505375767142
humpback,20190129T100004-File-24.png,1454.0649899610137,1455.8491823403983
flow noise,20190129T100004-File-24.png,1450.8456464280846,1454.9571022474238
flow noise,20190129T100004-File-24.png,1461.2167294259802,1466.1223972948928
flow noise,20190129T100004-File-24.png,1472.3337987073262,1478.3070330851936
flow noise,20190129T100004-File-24.png,1479.1603522820317,1483.1942219222271
flow noise,20190129T100004-File-24.png,1483.6984676997897,1489.1286632105225
flow noise,20190129T100004-File-24.png,1489.671702077657,1493.0461857754378
flow noise,20190129T100004-File-24.png,1494.5976840042624,1498.7091398236014
humpback,20190129T100004-File-24.png,1474.001644011431,1476.0961489139545
humpback,20190129T100004-File-24.png,1498.476413479606,1499.8339462605716
airplane,20190204T130004-File-25.png,1519.4951854717465,1526.2441850607436
flow noise,20190205T083004-File-3.png,210.47198795536272,213.07073863544906
flow noise,20190205T083004-File-3.png,214.15678417628266,216.79432794594078
boat,20190205T083004-File-3.png,180.1377235163387,239.54227373648814
boat,20190205T100004-File-20.png,1200.2909964619414,1259.5422737364881
boat,20190205T100004-File-21.png,1260.2143438924224,1319.5422737364881
boat,20190205T100004-File-22.png,1320.2143438924224,1379.618926306007
boat,20190205T100004-File-25.png,1500.2909964619414,1559.77219925161
humpback,20190205T130004-File-19.png,1166.1665988816,1168.105963619272
humpback,20190205T130004-File-19.png,1175.1652435379726,1176.5228085123736
humpback,20190205T130004-File-19.png,1185.9481127671652,1187.5771971751333
humpback,20190205T130004-File-19.png,1196.149182233087,1198.0109607916152
humpback,20190205T130004-File-19.png,1157.1679542252275,1158.2152066764893
humpback,20190205T220004-File-26.png,1563.6699872406684,1565.4542118134884
humpback,20190205T220004-File-26.png,1569.7208077976793,1572.0480390441983
humpback,20190205T220004-File-26.png,1582.055143062261,1584.731479921491
humpback,20190205T220004-File-26.png,1614.0158842409915,1615.6061433659524
humpback,20190205T220004-File-26.png,1588.1835497984155,1591.0925808082054
humpback,20190205T220004-File-26.png,1588.4985947565478,1593.1743049169033
humpback,20190205T220004-File-26.png,1597.5312678740636,1599.1603522820317
humpback,20190206T083004-File-22.png,1324.9499660359256,1326.7341906087456
humpback,20190206T083004-File-22.png,1329.1390080344083,1331.0007865929365
humpback,20190206T083004-File-22.png,1353.5361913234399,1355.3591767923963
humpback,20190206T083004-File-22.png,1366.4135654551562,1367.5384040855615
humpback,20190206T083004-File-22.png,1366.1420460215888,1367.0729513975707
humpback,20190206T083004-File-22.png,1372.154073489028,1373.6667786282806
humpback,20190206T083004-File-22.png,1346.089044895892,1346.9035710031583
humpback,20190206T083004-File-22.png,1349.0756620848254,1350.3944339696545
humpback,20190206T083004-File-22.png,1340.9691297148627,1342.9084622590992
humpback,20190206T083004-File-22.png,1336.617671835144,1338.6872590187227
humpback,20190206T083004-File-22.png,1357.8500150772588,1359.9962548303567
boat,20190206T083004-File-22.png,1320.2909964619414,1379.6955788755263
humpback,20190206T173004-File-8.png,482.97180820868215,485.72573124705565
humpback,20190206T173004-File-8.png,488.0141694040029,489.449288364112
humpback,20190206T173004-File-8.png,487.6263028951556,489.6044285289639
humpback,20190206T173004-File-8.png,492.51349173218927,494.72437590342827
fish,20190206T173004-File-8.png,491.233512936932,503.133011470521
humpback,20190206T173004-File-8.png,503.21877478223826,506.3993252255955
humpback,20190206T173004-File-8.png,509.0368689952536,512.2174194386109
humpback,20190206T173004-File-8.png,535.0631366922534,536.8861221612098
humpback,20190206T173004-File-8.png,516.1349420035262,518.9276259380363
humpback,20190206T173004-File-8.png,517.9191665763462,519.7809451348744
humpback,20190206T173004-File-8.png,521.2226637492261,524.7845132406234
fish,20190206T173004-File-8.png,503.2863166095591,515.1672395309631
flow noise,20190207T083004-File-11.png,687.6405109312809,691.4804795104881
flow noise,20190207T083004-File-11.png,692.64407903703,697.5312678740636
flow noise,20190207T083004-File-11.png,699.7421520453026,704.3966145383408
flow noise,20190207T083004-File-11.png,705.833600717699,708.1608319642181
humpback,20190207T083004-File-11.png,690.4719879553627,692.0234861841873
humpback,20190207T083004-File-11.png,711.1456141273379,712.7359054457343
boat,20190207T083004-File-11.png,660.2143438924224,701.6059265968212
boat,20190207T083004-File-11.png,716.3995827730781,719.6955788755263
mooring,20181204T100004-File-0.png,0.407343537221514,2.5535832903193265
mooring,20181204T100004-File-0.png,21.579291894658787,23.98784375881966
mooring,20181204T100004-File-0.png,50.10447842878866,51.70223862418135
mooring,20181204T100004-File-10.png,601.2181352059897,604.1513112922767
mooring,20181204T100004-File-10.png,614.7632333798707,616.7902286485089
mooring,20181204T100004-File-10.png,636.3686019571462,637.94250681696
fish,20181204T100004-File-10.png,636.3209234794235,638.7532984857281
mooring,20181204T100004-File-10.png,658.4747716144042,659.9532873253372
mooring,20181204T100004-File-17.png,1030.5716802934323,1034.453822272921
mooring,20181204T100004-File-17.png,1062.7177590793535,1064.5168248258603
mooring,20181204T100004-File-17.png,1068.9197278152355,1071.1448736783254
mooring,20181204T100004-File-17.png,1066.3395205538989,1068.6119907669226
mooring,20181204T100004-File-17.png,1035.1403150878828,1037.9335463107932
mooring,20181204T100004-File-17.png,1027.825773420456,1030.8320607983758
mooring,20181204T100004-File-21.png,1275.5502019064952,1278.244889023863
mooring,20181204T100004-File-21.png,1299.731045310114,1302.091886503117
mooring,20181204T100004-File-21.png,1271.5438898469417,1274.2147538221657
fish,20181204T100004-File-21.png,1293.1492584242171,1295.4147426617747
mooring,20181204T100004-File-21.png,1308.1251616378731,1310.4621796887325
mooring,20181204T100004-File-21.png,1315.0885051192927,1317.2585680145344
mooring,20181204T100004-File-21.png,1311.51146032642,1313.8484461838439
mooring,20181204T100004-File-27.png,1623.841320703491,1625.558293189908
mooring,20181204T100004-File-27.png,1629.6361390627633,1632.020835591345
mooring,20181204T100004-File-27.png,1638.9126130660277,1640.8680745213642
mooring,20181204T100004-File-27.png,1642.823503783265,1645.4705446163455
mooring,20181204T100004-File-27.png,1646.7821051716608,1648.8568111114569
mooring,20181204T100004-File-27.png,1625.8921713077082,1628.0860895385285
mooring,20181204T100004-File-27.png,1658.7056200080056,1661.0903165365874
mooring,20181204T113004-File-10.png,623.6581507876124,625.8521012118682
mooring,20181204T113004-File-10.png,627.7837073316257,629.2145123714006
mooring,20181204T113004-File-10.png,627.4736845494045,629.5722136313444
mooring,20181204T113004-File-10.png,651.4398943196829,653.4668895883211
mooring,20181204T113004-File-11.png,667.4183654963638,669.4215054294228
mooring,20181204T113004-File-11.png,692.2907882777263,694.0554392418661
mooring,20181204T113004-File-11.png,695.6770547728378,696.9886153281531
mooring,20181204T113004-File-11.png,716.1139304214014,717.663979945636
mooring,20181204T113004-File-15.png,907.0457264824272,908.7027547922611
mooring,20181204T113004-File-15.png,923.0466364835326,925.3191066965564
mooring,20181204T113004-File-15.png,951.2158923966617,953.4410060663163
mooring,20181204T113004-File-15.png,936.9418704600549,938.5515422265195
mooring,20181204T113004-File-9.png,573.6023488330417,575.7485885861395
mooring,20181204T130004-File-3.png,189.3499716161212,192.11622474022582
mooring,20181204T130004-File-3.png,201.03499748354648,202.84735911884422
mooring,20181204T130004-File-3.png,205.2797663185841,207.11598328946084
mooring,20181204T130004-File-3.png,212.81541249985247,215.1523983572763
humpback,20181204T130004-File-3.png,199.62801558591516,200.8918976635078
mooring,20181204T130004-File-3.png,205.0889880208227,207.33058472936588
mooring,20181204T143004-File-11.png,673.5779676713522,676.2055314760582
mooring,20181204T143004-File-11.png,673.3412493413759,676.4895741559686
mooring,20181204T143004-File-11.png,698.8829736432345,701.1080873128891
mooring,20181204T143004-File-11.png,702.2680167878034,704.9429049424435
mooring,20181204T143004-File-11.png,661.6474668595412,663.3518195193091
mooring,20181204T143004-File-11.png,713.6777243962927,715.0506778327808
mooring,20181204T143004-File-26.png,1561.47626217046,1563.264800663614
mooring,20181204T143004-File-26.png,1565.0813474455047,1567.5376099808234
mooring,20181204T143004-File-26.png,1568.1576233518304,1570.0415188004297
mooring,20181204T143004-File-26.png,1580.5103732614205,1582.4419793811778
mooring,20181204T143004-File-26.png,1583.1812372366444,1584.397408643079
mooring,20181204T143004-File-26.png,1584.2066303453175,1585.7805352051312
mooring,20181204T143004-File-27.png,1637.251592770213,1639.1658144348926
fish,20181204T160004-File-23.png,1391.5438898469417,1406.9728834694222
mooring,20181204T160004-File-23.png,1431.3922158419603,1433.204577477258
mooring,20181204T160004-File-24.png,1440.4550542083796,1442.2674158436773
mooring,20181204T173004-File-11.png,684.6089517066276,686.9655755596024
mooring,20181204T173004-File-11.png,698.5752365949218,700.1849083613863
mooring,20181204T173004-File-24.png,1463.3243048632476,1465.8521012118683
fish,20181204T173004-File-24.png,1474.9377969173713,1477.06018133489
mooring,20181204T173004-File-24.png,1449.4453607650019,1451.6154236602433
mooring,20181204T173004-File-24.png,1481.4526214577832,1483.7373251762322
mooring,20181204T173004-File-5.png,324.73128676087896,326.01902417405057
mooring,20181204T173004-File-5.png,325.78053520513123,327.4498292138256
mooring,20181204T173004-File-5.png,322.7519699699635,324.49279779195956
mooring,20181204T190004-File-13.png,816.9892270034243,818.2438373716421
mooring,20181204T190004-File-13.png,827.0733377187946,829.3221457568516
mooring,20181204T190004-File-13.png,815.1428369069835,817.296964051737
mooring,20181204T190004-File-21.png,1298.7645983815287,1300.5873263030026
mooring,20181204T190004-File-21.png,1301.9602797394907,1303.6409702242918
mooring,20181204T190004-File-21.png,1295.758311003609,1297.865081604993
mooring,20181204T190004-File-21.png,1304.9665671174105,1307.1443564371311
mooring,20181204T203004-File-0.png,7.8714559051881885,9.779206689366617
mooring,20181204T203004-File-0.png,14.763233379870734,17.577197175133364
mooring,20181204T203004-File-0.png,29.4768244824637,31.6945980488632
mooring,20181204T203004-File-0.png,31.933054824347252,33.0538692753365
mooring,20181204T203004-File-0.png,31.956910159926256,33.1969690953752
mooring,20181204T203004-File-0.png,33.149258424217194,34.48470650854682
mooring,20181204T203004-File-0.png,43.64193602735154,46.67050126251923
mooring,20181204T203004-File-0.png,46.57002555085651,49.693979934904874
mooring,20181204T203004-File-0.png,51.05836991759554,53.34767729729672
fish,20181204T203004-File-20.png,1212.1576576914947,1216.726292485945
mooring,20181204T203004-File-20.png,1209.6424489760877,1209.6424489760877
airplane,20181204T203004-File-29.png,1774.435933454023,1781.3096826049211
mooring,20181205T010004-File-21.png,1261.1976923745556,1263.3044629759397
mooring,20181205T010004-File-21.png,1276.8683299226177,1278.4306451457128
mooring,20181205T010004-File-21.png,1292.6336483639832,1294.4326819170547
mooring,20181205T010004-File-21.png,1280.34805396049,1282.57319982358
mooring,20181205T023004-File-22.png,1337.904185897773,1340.4274429720122
mooring,20181205T023004-File-22.png,1354.174909080373,1356.1761174073124
mooring,20181205T023004-File-22.png,1359.3519676091116,1361.657725834266
fish,20181205T070004-File-13.png,810.0060845592773,814.7404189653673
fish,20181205T070004-File-13.png,815.0007994703107,823.5936136809223
mooring,20181205T070004-File-13.png,832.8255641631263,834.4352359295908
mooring,20181205T070004-File-13.png,835.6424897544392,838.3173779090793
mooring,20181205T083004-File-20.png,1238.560588581847,1240.6488157644815
mooring,20181205T083004-File-20.png,1204.0469079815039,1206.5764105821968
mooring,20181205T100004-File-15.png,907.8794720705852,910.562247616881
mooring,20181205T100004-File-15.png,926.2032028175695,927.6388690660792
mooring,20181205T100004-File-15.png,941.0921515624011,942.0927557258708
mooring,20181205T100004-File-15.png,946.6172533204846,947.9658685198639
flow noise,20181205T100004-File-15.png,915.1613052077174,919.300479574875
mooring,20181205T100004-File-15.png,951.7238404192873,953.4101647552709
mooring,20181205T100004-File-15.png,948.8877597339534,951.1106520565703
mooring,20181205T100004-File-21.png,1305.2303279330633,1307.6613508150842
mooring,20181205T100004-File-21.png,1266.878900100551,1268.417553148679
mooring,20181205T100004-File-21.png,1274.83257803957,1276.7026303109778
mooring,20181205T100004-File-21.png,1278.3596586208118,1280.3954105038595
mooring,20181205T100004-File-21.png,1282.028744445291,1284.466914269955
mooring,20181205T100004-File-21.png,1309.2511270385153,1311.0028362416526
flow noise,20181205T100004-File-4.png,265.585861501695,269.8783088144553
flow noise,20181205T100004-File-4.png,271.871243428515,275.3971972395202
flow noise,20181205T100004-File-4.png,276.77691129742766,280.53279062355466
flow noise,20181205T100004-File-4.png,280.8394009016308,284.365354712636
mooring,20181205T100004-File-4.png,241.58993719060769,243.76515103550184
mooring,20181205T100004-File-4.png,248.76820404628558,251.0304367468748
mooring,20181205T100004-File-4.png,263.7772986917661,266.2135691037455
mooring,20181205T100004-File-4.png,244.89008624621326,247.572861792509
mooring,20181205T113004-File-19.png,1197.65457946252,1199.925504390648
mooring,20181205T113004-File-19.png,1171.3471021079188,1173.2177982480332
mooring,20181205T113004-File-29.png,1746.679976863651,1748.2896486301156
mooring,20181205T113004-File-29.png,1773.683926998166,1775.78042789368
mooring,20181205T113004-File-29.png,1784.212049573598,1786.6607466516145
humpback,20181205T130004-File-10.png,600.806864069658,602.9820779145522
mooring,20181205T130004-File-18.png,1089.7668444102,1092.9861879431292
mooring,20181205T130004-File-18.png,1136.6366874242783,1138.9091576373023
mooring,20181205T143004-File-16.png,975.4480199427601,977.3654287575373
mooring,20181205T143004-File-16.png,982.596861998547,984.9166887549403
mooring,20181205T143004-File-16.png,988.017689219599,990.337483782557
mooring,20181205T143004-File-16.png,1007.3100560487709,1009.0854274268753
flow noise,20181205T143004-File-16.png,996.7769112974277,1000.0729073998757
flow noise,20181205T143004-File-16.png,1001.5292740273022,1004.3653547126361
mooring,20181205T160004-File-19.png,1170.2159857576241,1172.3477062713885
mooring,20181205T173004-File-23.png,1396.4185554376322,1398.809400912362
mooring,20181205T173004-File-23.png,1407.6862578028838,1409.6983475109646
flow noise,20181205T173004-File-23.png,1408.421942187029,1409.8016562449363
flow noise,20181205T190004-File-18.png,1083.5869925643894,1088.1591364432907
flow noise,20181205T190004-File-18.png,1089.4124912675306,1093.5537260145493
flow noise,20181205T190004-File-18.png,1095.5445680553125,1098.4262346450728
flow noise,20181205T190004-File-18.png,1099.377132144394,1102.7497486229258
flow noise,20181205T190004-File-18.png,1115.1672395309631,1117.7733625077399
mooring,20181205T190004-File-29.png,1768.6804876661583,1770.716239549206
flow noise,20181205T190004-File-29.png,1763.9761897352305,1767.3488384071975
flow noise,20181205T190004-File-29.png,1769.9549613839743,1773.3276100559415
mooring,20181205T203004-File-10.png,604.9832862414916,607.1585322798211
mooring,20181205T203004-File-10.png,604.7222618678417,606.5929580079561
mooring,20181205T203004-File-10.png,627.114727745483,629.6483511058982
flow noise,20181205T203004-File-10.png,612.5551822309407,616.6176718351438
mooring,20181205T203004-File-27.png,1673.4173438913492,1675.3347527061264
mooring,20181205T203004-File-27.png,1653.7398791887683,1655.4800631420578
flow noise,20181205T203004-File-27.png,1650.9514125942865,1654.860629252887
flow noise,20181205T203004-File-27.png,1640.5268884937443,1646.275702433931
flow noise,20181205T203004-File-27.png,1627.9561246401042,1634.0882014278861
flow noise,20181205T203004-File-27.png,1622.9738042016725,1626.1931477346016
mooring,20181205T220004-File-29.png,1748.2461552989857,1750.2473636259251
mooring,20181205T220004-File-29.png,1755.5549343414887,1757.2951182947781
mooring,20181206T023004-File-24.png,1469.0351627431812,1470.738034504924
flow noise,20181206T160004-File-8.png,480.3283086534881,484.80928072353674
flow noise,20181206T160004-File-8.png,486.3319336343062,490.4648946684452
flow noise,20181206T160004-File-8.png,495.8594520462684,500.38394964088224
flow noise,20181206T160004-File-8.png,504.4298596258908,510.0419802396694
flow noise,20181206T160004-File-8.png,510.99905887857386,516.2631362630075
flow noise,20181206T160004-File-8.png,518.5253689635967,523.9634518659851
fish,20181206T160004-File-9.png,577.307233757607,580.1495599693948
fish,20181206T160004-File-9.png,581.2226637492261,589.6542854291439
fish,20181208T173004-File-12.png,741.5233397040565,746.122397294893
mooring,20181208T173004-File-12.png,774.2533430199803,776.4762353425972
flow noise,20181209T010004-File-17.png,1023.6636451339086,1027.8981120696408
flow noise,20181209T010004-File-17.png,1029.719101545607,1035.0763789253187
flow noise,20181209T010004-File-17.png,1037.0009346827392,1041.9936214073468
flow noise,20181209T010004-File-17.png,1054.5540189748108,1059.7869975007163
flow noise,20181209T010004-File-17.png,1063.9820918650407,1068.6184616474238
flow noise,20181209T010004-File-17.png,1070.34412636138,1072.9689215306475
mooring,20181209T010004-File-17.png,1026.723470194781,1028.6376918594606
mooring,20181209T010004-File-17.png,1028.8759232808975,1031.204474458265
mooring,20181209T010004-File-17.png,1072.6436712535158,1075.1441353755417
mooring,20181209T010004-File-17.png,1065.4384584924674,1067.508045676046
mooring,20181209T010004-File-18.png,1101.2167294259802,1103.0563589010019
mooring,20181209T010004-File-18.png,1128.6578020253964,1132.4137135449587
flow noise,20181209T010004-File-18.png,1114.1707561272156,1117.6200573687017
flow noise,20181209T010004-File-18.png,1121.9125368748973,1125.5151110619863
flow noise,20181209T010004-File-18.png,1080.2909964619414,1083.3570670492677
flow noise,20181209T010004-File-18.png,1137.3193814138713,1139.77219925161
mooring,20181209T010004-File-18.png,1118.003320216297,1119.9196022608376
flow noise,20181209T053004-File-13.png,793.988755906154,798.9482833923726
flow noise,20181209T053004-File-13.png,799.6837102290349,812.7910420693082
flow noise,20181209T053004-File-13.png,813.9408306120938,825.4384584924672
flow noise,20181209T053004-File-13.png,831.6637674689629,836.4057961060967
mooring,20181209T053004-File-13.png,809.265088258303,811.3346754418817
mooring,20181209T053004-File-13.png,814.174909080373,816.6981661546122
flow noise,20181209T053004-File-26.png,1580.6801936327824,1585.6479948318806
flow noise,20181209T053004-File-26.png,1588.0386793394337,1592.0431885666087
flow noise,20181209T053004-File-26.png,1593.1743049169033,1596.9302164364658
flow noise,20181209T053004-File-26.png,1598.846466287571,1610.793675492318
flow noise,20181209T053004-File-26.png,1611.2639571956083,1619.8426384881104
mooring,20181209T053004-File-26.png,1562.6775602097725,1564.9832862414914
mooring,20181209T053004-File-26.png,1574.8153545516689,1578.382741313943
mooring,20181209T053004-File-26.png,1598.438382301337,1600.4395906282764
flow noise,20181209T100004-File-15.png,915.7289398594435,920.470936303142
flow noise,20181209T100004-File-15.png,920.6449740145321,927.82324087021
flow noise,20181209T100004-File-15.png,927.5787639223194,934.6099711654131
flow noise,20181209T100004-File-15.png,934.7073241138489,940.6135961462312
flow noise,20181209T100004-File-15.png,947.1827953989142,951.402743095313
fish,20181209T100004-File-15.png,934.305421267198,942.8323355156906
mooring,20181209T100004-File-15.png,944.0069451971151,946.6172533204846
mooring,20181209T100004-File-15.png,926.9096233690001,929.1283627384595
flow noise,20181209T113004-File-22.png,1320.4443016009795,1328.2026297744205
flow noise,20181209T113004-File-22.png,1328.8759232808975,1334.423817991194
flow noise,20181209T113004-File-22.png,1334.3948117059624,1340.6449740145322
mooring,20181209T113004-File-22.png,1321.21082729617,1324.813433676694
mooring,20181209T113004-File-22.png,1326.1931477346016,1328.2627027247452
flow noise,20181209T113004-File-22.png,1350.7981074552486,1355.3971972395202
flow noise,20181209T113004-File-22.png,1373.410164755271,1375.786362216926
flow noise,20181209T130004-File-18.png,1106.275702433931,1111.390627632484
flow noise,20181209T130004-File-18.png,1112.2545062761103,1115.4800631420578
flow noise,20181209T130004-File-18.png,1116.7002587279087,1122.1362490570007
flow noise,20181209T130004-File-18.png,1122.4490726680954,1128.270418418079
flow noise,20181209T130004-File-18.png,1128.6578020253964,1135.535704129452
flow noise,20181209T130004-File-18.png,1135.8630147864449,1139.8861640126756
mooring,20181209T130004-File-18.png,1090.6823935175298,1094.554330178019
mooring,20181209T130004-File-18.png,1099.0787955791975,1102.2111202564315
flow noise,20181209T130004-File-18.png,1080.2909964619414,1084.7367811071751
flow noise,20181209T130004-File-18.png,1086.9596412363567,1090.562247616881
mooring,20181209T130004-File-18.png,1114.4773664052918,1118.4632356334112
mooring,20181209T130004-File-18.png,1123.1389457937667,1126.4349418962147
mooring,20181209T130004-File-18.png,1136.016319925483,1138.8524006108169
mooring,20181209T130004-File-18.png,1099.5304050899967,1101.7532974126136
flow noise,20181209T173004-File-18.png,1080.2909964619414,1084.813433676694
flow noise,20181209T173004-File-18.png,1089.2591861284925,1095.7724331905733
flow noise,20181209T173004-File-18.png,1095.8511783333888,1102.366517968766
flow noise,20181209T173004-File-18.png,1102.366517968766,1109.2153815941545
flow noise,20181209T173004-File-18.png,1109.188435688784,1118.133832403122
flow noise,20181209T173004-File-18.png,1118.133832403122,1123.2155983632858
flow noise,20181209T173004-File-18.png,1125.0552278383075,1130.650736639456
flow noise,20181209T173004-File-18.png,1131.0982253905331,1136.4762353425972
mooring,20181209T173004-File-18.png,1088.9857350888055,1090.6823935175298
mooring,20181209T173004-File-18.png,1088.2896486301156,1093.6842382013742
mooring,20181209T173004-File-18.png,1112.3912317959537,1115.0450010570178
mooring,20181209T173004-File-18.png,1129.0970170635937,1132.2728350719576
flow noise,20181209T173004-File-18.png,1136.4762353425972,1139.77219925161
flow noise,20181216T083004-File-19.png,1143.9702554119847,1148.6376918594606
flow noise,20181216T083004-File-19.png,1149.6424489760877,1154.9313474991602
flow noise,20181216T083004-File-19.png,1160.3735833547062,1164.6908839995408
flow noise,20181216T083004-File-19.png,1165.355903793138,1170.955565547444
flow noise,20181216T083004-File-19.png,1174.1707561272156,1179.5259731270664
flow noise,20181216T083004-File-19.png,1181.069358610188,1186.8782776941346
flow noise,20181216T083004-File-19.png,1189.4015347683735,1194.491574441417
mooring,20181216T083004-File-19.png,1157.251592770213,1159.2963266217175
mooring,20181216T083004-File-19.png,1187.0522832120894,1189.0099982078987
mooring,20181216T083004-File-19.png,1175.1755132438427,1177.2202470953473
mooring,20181216T083004-File-19.png,1194.4480811102871,1196.4057961060967
flow noise,20181216T083004-File-19.png,1194.8665635761326,1199.6955788755263
mooring,20181216T113004-File-25.png,1545.9750264791005,1548.5044968863583
flow noise,20181216T143004-File-7.png,437.0775872522581,440.29693078518716
flow noise,20181216T143004-File-7.png,442.44317053828496,445.2564582714057
flow noise,20181216T143004-File-7.png,448.651899895586,452.78276835642856
flow noise,20181216T143004-File-7.png,454.86062925288695,458.3948567767718
flow noise,20181216T143004-File-7.png,461.29931631874507,465.87767353066477
flow noise,20181216T143004-File-7.png,467.8146559541222,473.57798913364246
flow noise,20181216T143004-File-7.png,476.01631992548295,479.8426384881104
mooring,20181216T143004-File-7.png,422.76454687203216,425.5923538444864
mooring,20181216T143004-File-7.png,434.6413168402787,437.6866548552529
flow noise,20181216T160004-File-6.png,365.9631900260445,370.1023321997667
flow noise,20181216T160004-File-6.png,381.67664484309455,387.6492031588199
flow noise,20181216T160004-File-6.png,388.4985947565479,394.04439689354814
flow noise,20181216T160004-File-6.png,396.5469535888705,401.4836881228759
flow noise,20181216T160004-File-6.png,402.6023778071334,408.2269250869491
flow noise,20181216T160004-File-6.png,410.7273892089751,416.40579610609666
flow noise,20181216T160004-File-6.png,416.24627763404004,419.62513963902575
mooring,20181216T160004-File-6.png,364.50682339861805,366.8063360973186
mooring,20181216T160004-File-6.png,380.29693078518716,382.47217682351663
flow noise,20181216T160004-File-7.png,427.03629380587574,431.5524854941746
flow noise,20181216T160004-File-7.png,433.1683705936577,436.81656287860824
mooring,20181216T160004-File-7.png,470.65073663945606,473.4868173247899
fish,20181217T160004-File-2.png,149.5198992989343,156.9156971971322
fish,20181217T160004-File-2.png,157.30723375760704,169.92358351567339
fish,20181217T160004-File-2.png,170.05409570249833,179.84263848811042
fish,20181224T203004-File-18.png,1098.5132535007679,1102.673128246842
fish,20181224T203004-File-18.png,1107.34468545404,1116.1636907412753
humpback,20181224T203004-File-18.png,1122.7453166599955,1124.485500613285
humpback,20181224T203004-File-18.png,1094.423817991194,1096.2945141313085
mooring,20181224T203004-File-18.png,1096.2074952756134,1098.7307523498525
fish,20181225T160004-File-4.png,279.8740163564114,289.05349153902864
humpback,20181225T160004-File-4.png,289.42432772058675,290.3441263613799
fish,20181227T053004-File-10.png,638.3078379210767,642.7556829461715
fish,20181227T053004-File-10.png,643.6154086366403,646.81820474381
fish,20181227T053004-File-10.png,650.2716267450184,653.3335121857518
fish,20181227T053004-File-10.png,654.7132584370945,657.4726865529094
fish,20181227T100004-File-20.png,1199.9904385497073,1209.1750324885418
fish,20181227T100004-File-20.png,1210.3349619634562,1216.6552737676084
fish,20181227T100004-File-20.png,1218.3123020774424,1228.065013569533
fish,20181227T100004-File-20.png,1232.420592208974,1237.9834246732635
humpback,20181227T100004-File-20.png,1247.4757556604109,1249.345840125254
humpback,20181227T100004-File-20.png,1252.1837558364016,1253.3226629980459
humpback,20181227T100004-File-20.png,1240.5636319346002,1242.2680167878034
humpback,20181227T100004-File-20.png,1242.9308152343629,1244.0196937975054
humpback,20181227T100004-File-20.png,1255.5564045083686,1257.0894237053142
airplane,20181227T100004-File-29.png,1755.3374032989686,1763.1247377576415
humpback,20181227T100004-File-29.png,1764.3594203893904,1766.0457447253739
humpback,20181227T100004-File-29.png,1797.3960339833902,1799.159010888893
humpback,20181227T100004-File-29.png,1775.5505023785583,1776.7769112974277
humpback,20181227T100004-File-29.png,1780.7627483321119,1782.4490726680954
humpback,20181227T100004-File-29.png,1785.2851533534292,1787.048130258932
humpback,20181227T100004-File-29.png,1791.6472200432036,1794.0233853114232
humpback,20181227T130004-File-11.png,672.5095963265144,674.7283356959738
humpback,20181227T130004-File-11.png,677.556142668428,680.818979532487
humpback,20181227T130004-File-11.png,702.7888421845607,704.3985139510252
humpback,20181227T130004-File-11.png,704.7465249869348,706.5737277959194
humpback,20181227T130004-File-11.png,708.9665048767689,711.5767808067031
humpback,20181227T130004-File-11.png,662.9738042016726,665.043359191816
humpback,20181227T130004-File-11.png,667.6495143620281,669.1825335589735
humpback,20181227T130004-File-11.png,683.5162743181162,685.2025986540998
humpback,20181227T130004-File-11.png,697.3900996601446,699.5363394132424
humpback,20181227T130004-File-11.png,692.6377369302701,694.7073241138489
humpback,20181227T130004-File-11.png,674.3181591364433,676.2344411809839
humpback,20190104T053004-File-3.png,196.07698308878844,199.60084432649722
humpback,20190104T053004-File-3.png,196.99056839656302,199.12232110376266
humpback,20190104T053004-File-3.png,223.00634103364536,225.05107488514994
humpback,20190104T053004-File-3.png,222.48429228634558,225.79065467496972
humpback,20190104T053004-File-3.png,202.34166463669172,203.90781087859105
humpback,20190104T053004-File-3.png,228.487949460599,230.18460788932327
mooring,20190104T053004-File-3.png,228.04461366267932,230.42077893089893
humpback,20190105T113004-File-20.png,1203.7216577043719,1206.5059713456963
humpback,20190105T113004-File-20.png,1200.5458075025729,1202.3295169804276
humpback,20190105T113004-File-20.png,1208.5941663348954,1210.16034477023
humpback,20190105T113004-File-20.png,1212.9881517426843,1214.7283356959738
humpback,20190105T113004-File-20.png,1217.599635999558,1219.0787955791975
humpback,20190105T113004-File-20.png,1220.0359064115373,1222.6896756726014
humpback,20190105T113004-File-20.png,1219.0787955791975,1220.340424116317
